name,grade,prob,entropy,top5pct,K
47816,slight,0.41947007179260254,0.6797364210474197,0.764663815498352,2662
47844,normal,0.4830140769481659,0.7477437587833399,0.6625639796257019,2792
47834,slight,0.5965839624404907,0.8004745410757431,0.5399986505508423,2659
47857,normal,0.5193557143211365,0.7745939815018178,0.6028727293014526,2647
47866,moderate,0.5747300386428833,0.7973942854256395,0.5768803358078003,2269
47861,normal,0.5562204718589783,0.6878294364386712,0.7750616073608398,2838
47875,slight,0.6235084533691406,0.7778325606948253,0.6021084189414978,2471
47880,normal,0.7895119786262512,0.8662754031584363,0.3896915018558502,2226
47884,slight,0.5313906669616699,0.6586450197927997,0.8352765440940857,3230
48761,normal,0.34688520431518555,0.6728543487604843,0.7569592595100403,2558
48770,slight,0.42276594042778015,0.7948207906074022,0.5341686010360718,2087
48794,normal,0.4753834009170532,0.7545958578554259,0.6449354887008667,3048
48784,slight,0.4588463008403778,0.7396568235435561,0.6738924980163574,3136
48799,normal,0.38403084874153137,0.7403231918260861,0.6648381948471069,2879
48790,slight,0.4274010956287384,0.7434953221796217,0.6593461632728577,2753
48833,normal,0.38522785902023315,0.7387270638491479,0.6446743607521057,2518
48838,slight,0.5628795027732849,0.7899594492646822,0.564619779586792,2590
70104,normal,0.4319069981575012,0.7313822570881521,0.6895018815994263,2564
48848,slight,0.37066224217414856,0.6983747181190396,0.7198439836502075,2346
48858,normal,0.50437992811203,0.7778092369392074,0.5834410190582275,2433
48863,slight,0.3855118453502655,0.7095655523400821,0.7067936658859253,2413
48906,normal,0.48152193427085876,0.7261358240387297,0.691457211971283,2425
48910,slight,0.5917006134986877,0.8265251773179325,0.47583359479904175,2094
48919,normal,0.4579907953739166,0.7444169257547847,0.6378467082977295,2384
48915,slight,0.3895396888256073,0.7323866514689007,0.6610008478164673,2553
48948,normal,0.5766653418540955,0.7050787214813762,0.7486449480056763,2763
48928,moderate,0.5329711437225342,0.8072128078674762,0.5106821656227112,2477
41387,normal,0.2929111421108246,0.667048291766005,0.8089884519577026,3711
41385,minimal,0.3542029559612274,0.6567779422281407,0.8364357948303223,3818
41389,normal,0.23655155301094055,0.6052678315301657,0.8880115747451782,3778
41392,minimal,0.31138747930526733,0.6092101536068972,0.8834108114242554,3995
41396,normal,0.2755475342273712,0.640121799213373,0.8313232660293579,3557
41398,minimal,0.285588800907135,0.6119132691058313,0.8774938583374023,4343
41401,normal,0.3572140634059906,0.6780658982159703,0.8032517433166504,3557
41403,minimal,0.26043403148651123,0.6289699420882523,0.8644822835922241,3645
41412,normal,0.29162973165512085,0.6476939690900972,0.8422141075134277,3609
41408,minimal,0.43325576186180115,0.7381087590846489,0.696764349937439,3543
41414,normal,0.41536086797714233,0.6662154649098869,0.7970046997070312,2910
41416,minimal,0.604200005531311,0.7376653674247201,0.7238777279853821,3531
41434,normal,0.3766311705112457,0.6685020415990732,0.8099405169487,3810
41430,minimal,0.39951884746551514,0.6534350590946333,0.8256047368049622,3861
41436,normal,0.396161288022995,0.6545336996290159,0.797725260257721,3609
41432,minimal,0.4241740107536316,0.6652656630055611,0.8095733523368835,3832
41774,normal,0.20203553140163422,0.5730276172735415,0.9242072701454163,4489
41779,minimal,0.21162697672843933,0.5630769593079781,0.9292125701904297,4330
41776,normal,0.24584272503852844,0.5422455856849762,0.9413034915924072,4116
41781,minimal,0.2495131492614746,0.6034741477108795,0.88097083568573,4467
41786,normal,0.21241043508052826,0.6091830794556686,0.9081516265869141,5122
41788,minimal,0.20139199495315552,0.563444382310354,0.931746244430542,4296
41790,normal,0.2451351135969162,0.5933698327829696,0.9074669480323792,4270
41793,minimal,0.16077712178230286,0.588823831934911,0.9207057952880859,4784
41837,normal,0.2725170850753784,0.564521036807274,0.9592191576957703,4849
41833,minimal,0.29997023940086365,0.6070983430274351,0.9134723544120789,4515
41850,normal,0.24732406437397003,0.6161652568936832,0.8688521385192871,5158
41847,slight,0.40741750597953796,0.6307651800649898,0.8904534578323364,4965
41856,normal,0.27306950092315674,0.6202697881888742,0.8913044333457947,5551
41858,minimal,0.28435811400413513,0.5688758095010482,0.9400567412376404,5179
40591,normal,0.2905726730823517,0.6630825217015452,0.8266294598579407,4451
40594,minimal,0.45781582593917847,0.726048642910311,0.7214776873588562,4342
40613,normal,0.2894524335861206,0.6613913831650208,0.7917618751525879,3272
40618,minimal,0.3871654272079468,0.6556501575070074,0.8300315141677856,4088
40616,normal,0.406779408454895,0.6512408250235404,0.8167225122451782,3412
40620,minimal,0.5274973511695862,0.7301864483157355,0.7209544777870178,4010
40625,normal,0.2702624499797821,0.6141397002310762,0.8727259635925293,4697
40627,minimal,0.4377165734767914,0.7268174460462968,0.710167407989502,3899
40634,normal,0.29796725511550903,0.6334963086572882,0.8737844824790955,4281
40629,slight,0.44328948855400085,0.7218224803735088,0.7353168725967407,4033
42454,normal,0.21323785185813904,0.6146674833350709,0.8960723280906677,4779
42447,minimal,0.17370420694351196,0.6000016062436304,0.892583429813385,4837
42465,normal,0.18009184300899506,0.6288011691111126,0.8751436471939087,4665
42460,minimal,0.2081644982099533,0.6237407396999141,0.8875304460525513,4881
42524,normal,0.3596753180027008,0.6959633599456327,0.7255200147628784,3212
42528,minimal,0.3365485668182373,0.602342422441638,0.9112473726272583,4238
42533,normal,0.3157276213169098,0.6477219969130233,0.8230486512184143,3160
42531,minimal,0.2959061861038208,0.6215804553223383,0.846916139125824,3764
42545,normal,0.425434947013855,0.8055630044821244,0.5236943960189819,2308
42535,minimal,0.24776563048362732,0.6447754858130736,0.8596781492233276,4809
43813,normal,0.26734641194343567,0.6263924305462667,0.8981657028198242,4985
43811,minimal,0.29229235649108887,0.6816042587631707,0.8236854076385498,5486
43836,normal,0.27828875184059143,0.594041447505581,0.9288397431373596,5566
43840,minimal,0.2980160117149353,0.6246868689206881,0.8589392900466919,4384
43838,normal,0.12777505815029144,0.5576018875985366,0.9646754264831543,4253
43853,minimal,0.21491652727127075,0.6044899791598657,0.8919457793235779,4702
42968,normal,0.27454400062561035,0.6346610753861239,0.8039243221282959,2304
42966,slight,0.5667262077331543,0.7621901030777994,0.6223300099372864,2233
42980,normal,0.3235223889350891,0.6712796244249443,0.7719234228134155,2602
42976,minimal,0.5232080221176147,0.6972245073568406,0.7481532096862793,2622
44228,normal,0.38183701038360596,0.6929811904523707,0.7727222442626953,5290
44233,minimal,0.37656745314598083,0.7261206004391165,0.7360079288482666,5523
44132,normal,0.45233768224716187,0.7669730217401975,0.6590487360954285,4314
44134,minimal,0.43744710087776184,0.794913104691776,0.5999187231063843,4228
44817,normal,0.3486030399799347,0.7121825640897668,0.7455865740776062,5224
44811,minimal,0.5067073106765747,0.7209396581831167,0.7290714979171753,4437
45482,normal,0.3344872295856476,0.7580619371957339,0.6427337527275085,4260
45488,minimal,0.6776900291442871,0.803800855089819,0.5817390084266663,4245
45442,normal,0.5042564868927002,0.738729466154955,0.7106815576553345,4119
45448,minimal,0.6305227279663086,0.7948758892873792,0.613627016544342,4617
45495,normal,0.13512103259563446,0.7032123987392679,0.7753342390060425,4526
45502,minimal,0.3476722836494446,0.7357315916222732,0.7356529235839844,4879
49235,normal,0.2902911603450775,0.6084271995027343,0.8416315913200378,2324
49239,moderate,0.24415962398052216,0.6165494352978887,0.8613287210464478,2658
49278,normal,0.4073322117328644,0.7184022659436513,0.7140000462532043,2568
49259,slight,0.26127463579177856,0.6183274963933746,0.8134697079658508,2484
49342,normal,0.3308228850364685,0.7534324443127999,0.6081050038337708,2377
49332,moderate,0.31413882970809937,0.6824405148509205,0.7056873440742493,2325
49442,normal,0.3020016849040985,0.6147080799841479,0.8657209873199463,2480
49432,moderate,0.37909406423568726,0.676050568096445,0.7546483874320984,2491
49467,normal,0.2715645432472229,0.6213114191340754,0.8341659903526306,2557
49457,moderate,0.2772177457809448,0.5240843675455641,0.9204907417297363,2596
49478,normal,0.27459555864334106,0.6223942045371473,0.8478054404258728,2800
49462,slight,0.44696834683418274,0.6456166441461633,0.8065363168716431,2355
57062,normal,0.20830966532230377,0.6227481633845747,0.8536253571510315,2995
70731,slight,0.22049404680728912,0.6607457200794808,0.7938938736915588,2909
57074,normal,0.4070342481136322,0.7652864015410079,0.6197093725204468,2598
57080,slight,0.5594245195388794,0.8054703748255262,0.5266907215118408,2486
57268,normal,0.3868388533592224,0.6522918571277888,0.8204224109649658,2667
57273,slight,0.5282179117202759,0.7283859574813402,0.6665536165237427,2706
44391,normal,0.23574641346931458,0.6245313528373422,0.906440019607544,5257
44399,minimal,0.24416810274124146,0.6173667843609578,0.8781159520149231,5456
44422,normal,0.18501946330070496,0.6116562510213654,0.8908146619796753,4372
44415,minimal,0.17787796258926392,0.594652960317169,0.9056729078292847,4132
44427,normal,0.2346465289592743,0.6368710480983505,0.8540898561477661,4940
44436,minimal,0.2030870020389557,0.5931165844318071,0.9358474612236023,4499
45007,normal,0.3090223968029022,0.6998995900624168,0.7609254121780396,4641
44997,minimal,0.2623370587825775,0.6507485706877324,0.8267289400100708,4408
45014,normal,0.2577926218509674,0.6620062237004587,0.8540623784065247,4735
45009,minimal,0.3090941607952118,0.6795460890263016,0.8265817165374756,5612
51461,normal,0.27442461252212524,0.6418406534333837,0.816662609577179,4242
51449,minimal,0.2922431230545044,0.599942792980715,0.8997600078582764,4233
51464,normal,0.370881587266922,0.6701271802443014,0.7785093784332275,4295
51454,minimal,0.3780002295970917,0.6454501815452627,0.8187544345855713,4009
52313,normal,0.3922549784183502,0.6221070489392471,0.8701832294464111,4167
52309,minimal,0.3628917634487152,0.6411022221932958,0.853696346282959,4977
52317,normal,0.4519273042678833,0.6735200625879343,0.7862069010734558,4258
52320,minimal,0.396419882774353,0.6983871139132329,0.7269245386123657,4330
52670,normal,0.3412605822086334,0.6474122849977567,0.8192726969718933,4163
52668,minimal,0.3290700614452362,0.6661923419630591,0.7938432693481445,4493
52671,normal,0.34594759345054626,0.6575648768415124,0.8074512481689453,4600
52669,minimal,0.282344251871109,0.631377489992421,0.8613439798355103,4225
53493,normal,0.39799925684928894,0.7210303089298757,0.7381411194801331,5536
53488,minimal,0.41194388270378113,0.6744516599493516,0.8251276612281799,5721
53375,normal,0.3490363359451294,0.6241882982908228,0.8645974397659302,4982
53377,minimal,0.41894039511680603,0.6208439284851476,0.876390278339386,4618
53415,normal,0.5064877867698669,0.6209111234487047,0.8967158794403076,5609
53412,minimal,0.43646037578582764,0.6431345162181182,0.8525779247283936,5345
52807,normal,0.44078871607780457,0.6998861655006673,0.7227264046669006,2532
52799,moderate,0.42413991689682007,0.6607887007373758,0.8025637865066528,2843
52816,normal,0.5641879439353943,0.7885439454799419,0.5667486786842346,2200
52803,slight,0.2914581894874573,0.6134863714709569,0.880955696105957,2699
53040,normal,0.4056338965892792,0.6782398929232121,0.7779528498649597,2901
53036,slight,0.3086170554161072,0.6047434801462822,0.8735525012016296,2801
70756,normal,0.33415526151657104,0.7211841751304401,0.7189873456954956,3275
53153,slight,0.4336897134780884,0.7380645742915714,0.6798750758171082,2756
52847,normal,0.4197227656841278,0.7040953861793533,0.7623767852783203,3121
53234,slight,0.40175092220306396,0.6712944734030136,0.8081043362617493,3436
53240,normal,0.45184066891670227,0.6664969440551147,0.8246167898178101,3587
53251,slight,0.2990521490573883,0.608236585692152,0.884314775466919,3369
46059,normal,0.41668957471847534,0.6959928775484435,0.766238272190094,4240
46054,minimal,0.44302311539649963,0.6921167205138113,0.7660219669342041,4147
46069,normal,0.2580508887767792,0.6164442688205035,0.895534098148346,3890
46064,minimal,0.4457647502422333,0.6930591441375228,0.7740073204040527,3844
46382,normal,0.3745763897895813,0.6796434661924883,0.8322032690048218,5933
46387,slight,0.24542902410030365,0.5952161585406501,0.940239429473877,6271
46384,normal,0.2744516432285309,0.6744257711226228,0.8371074795722961,4634
46389,slight,0.1987016797065735,0.6221237211858945,0.8878176212310791,5243
47465,normal,0.21890465915203094,0.6379464211450401,0.8684430122375488,4023
47463,minimal,0.21178247034549713,0.64590531070891,0.8403253555297852,4176
47467,normal,0.14422853291034698,0.6069456048681213,0.8986159563064575,4644
47464,minimal,0.23936566710472107,0.6426897732751354,0.8566172122955322,4011
47472,normal,0.20187735557556152,0.6298063172435318,0.8593835830688477,4967
47468,minimal,0.3115488290786743,0.7007578540276767,0.7688885927200317,4681
47849,normal,0.37906259298324585,0.6267972377206952,0.8753569722175598,3593
47846,minimal,0.4415530860424042,0.6712384059502267,0.8194081783294678,2937
47856,normal,0.346750944852829,0.6755762140473647,0.8111400604248047,3492
47851,minimal,0.2997170686721802,0.6358785917499109,0.8846101760864258,3347
47862,normal,0.36057695746421814,0.6856930415904162,0.7847731113433838,3263
47859,minimal,0.3615034818649292,0.6639220983072232,0.8271681666374207,3320
47871,normal,0.38581758737564087,0.7373911907559865,0.7193150520324707,2651
47865,minimal,0.3958336412906647,0.6695563887931133,0.8107244968414307,3689
48078,normal,0.23581267893314362,0.6650606528821089,0.8356274366378784,4086
48074,minimal,0.3067362308502197,0.670940184292546,0.8158667087554932,4930
49032,normal,0.5464267134666443,0.748471367981556,0.6646219491958618,3438
49034,minimal,0.43817248940467834,0.661047307036018,0.7945170998573303,3100
49038,normal,0.4048853814601898,0.570703956975927,0.9086751937866211,3186
49036,minimal,0.3457651436328888,0.6595468702036665,0.7955647110939026,2956
49042,normal,0.41400209069252014,0.6698741636246344,0.7738936543464661,3442
49046,slight,0.5133764743804932,0.7687090694610194,0.6364775896072388,4076
49044,normal,0.34308016300201416,0.6579780915113728,0.8102322220802307,3341
49048,minimal,0.41951873898506165,0.6760459276623715,0.7936505079269409,3226
49052,normal,0.3032926619052887,0.5069297090821399,0.9470077157020569,2789
49054,minimal,0.4684140384197235,0.6992049637164056,0.7165712118148804,2955
49056,normal,0.3757079541683197,0.5410688671614837,0.9318917393684387,3138
49060,minimal,0.5204062461853027,0.693265444729979,0.7317445278167725,2953
49738,normal,0.3058450520038605,0.5275656516264305,0.9574442505836487,3129
49747,minimal,0.3493879735469818,0.5531311360225751,0.9295247793197632,3002
49763,normal,0.38364604115486145,0.5793706782486665,0.8936750292778015,3084
49754,minimal,0.5327821373939514,0.5729473956188957,0.9212685823440552,3074
49768,normal,0.4325921833515167,0.5292075904944665,0.937102198600769,3470
49757,minimal,0.42700836062431335,0.6254103206805218,0.8198932409286499,2762
50628,normal,0.4138590395450592,0.5473361958217379,0.9432119131088257,2746
50624,moderate,0.42974963784217834,0.6687514581859881,0.8019735813140869,2067
54339,normal,0.3693576157093048,0.6967551093672888,0.7038180828094482,2536
54351,slight,0.41025882959365845,0.7037399946496278,0.7142728567123413,2345
54345,normal,0.3912372887134552,0.6126724857430954,0.8267126083374023,2541
54357,slight,0.4662405848503113,0.8193906135709542,0.4932662844657898,2174
54369,normal,0.2686805725097656,0.5921658465302798,0.8740537762641907,2570
54375,slight,0.5174853801727295,0.7553496475731015,0.6412972807884216,2518
54387,normal,0.3017826974391937,0.6576123346097883,0.7669925093650818,2354
54381,slight,0.3453504145145416,0.5788942978405484,0.8715243339538574,2720
54850,normal,0.35695841908454895,0.6258944300348128,0.8422436118125916,2836
54867,slight,0.6039947867393494,0.810191094639679,0.5053330659866333,1989
55179,normal,0.31722062826156616,0.6915274706947327,0.6935950517654419,2344
55173,slight,0.6171926856040955,0.7774440335089566,0.6140027046203613,2627
55276,normal,0.5063978433609009,0.7596158882979434,0.6308110952377319,2823
55355,slight,0.6121211647987366,0.7843716183116768,0.6011899709701538,2940
55282,normal,0.39541324973106384,0.7134560762761636,0.7270444631576538,3282
55288,slight,0.5431633591651917,0.7652472774551078,0.614727258682251,2678
55323,normal,0.5260958075523376,0.7464704112832944,0.6671279072761536,2395
55300,slight,0.6399157047271729,0.7891811366311602,0.5625731348991394,2207
55347,normal,0.5215392112731934,0.7612025592953611,0.6208465099334717,2748
70830,slight,0.29030320048332214,0.6541456905350593,0.7945691347122192,2771
55351,normal,0.34844449162483215,0.6933132589418121,0.7350370287895203,2378
55335,slight,0.4169673025608063,0.7003342015403708,0.7392647862434387,2621
56641,normal,0.2638871371746063,0.6750952623581371,0.777195155620575,2305
56647,slight,0.4967510998249054,0.8172137806877721,0.5168060064315796,2869
61234,normal,0.5075573325157166,0.742614821881859,0.6826450824737549,4197
61240,slight,0.5311169624328613,0.7400389850960364,0.6988176107406616,3544
60469,normal,0.42988401651382446,0.7341035857960587,0.6790475249290466,3659
60472,slight,0.39573708176612854,0.7827721227134327,0.5973166823387146,3916
60521,normal,0.43595919013023376,0.7665185511956902,0.6230400800704956,4139
60519,moderate,0.3398520350456238,0.7261230699412444,0.6949801445007324,4009
60523,normal,0.44816628098487854,0.7676717761628813,0.626564621925354,4110
60528,moderate,0.3765082359313965,0.6929399459491461,0.7555739283561707,4254
60435,normal,0.39185094833374023,0.6866083388914106,0.77726149559021,4754
60433,slight,0.4814295768737793,0.7738908748048161,0.6150454878807068,4121
60440,normal,0.3454960584640503,0.7024963919887645,0.7447912693023682,4238
71271,minimal,0.3579392731189728,0.6557636092608493,0.8251842260360718,4687
60481,normal,0.37938275933265686,0.7118569132412117,0.7211443185806274,3804
60484,slight,0.5511533617973328,0.787359612576916,0.6055799722671509,3703
60489,normal,0.5392456650733948,0.7785063854357157,0.6228565573692322,4128
60486,slight,0.4501047134399414,0.6958889932300808,0.7449278235435486,4045
60533,normal,0.5170078277587891,0.7695379720608897,0.6494183540344238,3887
60531,moderate,0.40632620453834534,0.7500619313664406,0.6614494323730469,4600
62662,normal,0.32081079483032227,0.6656105861944067,0.8223766088485718,3437
62664,minimal,0.36343345046043396,0.6922779582961699,0.7668221592903137,3605
62667,normal,0.3709796965122223,0.6928110846289517,0.7750748991966248,3054
62666,minimal,0.37449267506599426,0.7082849981649934,0.743622899055481,3594
62709,normal,0.3646058440208435,0.6662866091775952,0.8237181901931763,3356
62701,minimal,0.3079197406768799,0.6865611274404293,0.7953048348426819,3441
62712,normal,0.4740492105484009,0.7784439106025242,0.6158205270767212,3206
62711,minimal,0.4618666172027588,0.7813397605958136,0.6125624179840088,2862
62842,normal,0.38234058022499084,0.7157650444482104,0.7787845134735107,5229
62848,minimal,0.4055047929286957,0.7460211459222973,0.7135858535766602,5737
62883,normal,0.3507706820964813,0.7201478129959531,0.7593352198600769,5550
62885,minimal,0.46912115812301636,0.7873755394436086,0.6219484210014343,5001
62889,normal,0.27946338057518005,0.7049433389075818,0.795038104057312,5379
62887,minimal,0.4597402513027191,0.7819365170124086,0.6542549729347229,5841
63406,normal,0.31373825669288635,0.7332114416595717,0.7028962969779968,4553
63411,minimal,0.35779955983161926,0.718350958311885,0.7297037839889526,4436
63454,normal,0.4657929241657257,0.7231082345534954,0.6870365142822266,3648
63446,minimal,0.4536339342594147,0.651025684546025,0.8115561604499817,3610
63458,normal,0.34911054372787476,0.6468513321085727,0.8489609956741333,3928
63450,slight,0.5365797877311707,0.6410663050050301,0.8411118984222412,3935
63740,normal,0.3245874345302582,0.5691657577527677,0.9240599274635315,4202
63748,minimal,0.5565022230148315,0.5744657355907368,0.9249128103256226,3433
63744,normal,0.3755987882614136,0.5745608149658429,0.9229819178581238,4047
63752,minimal,0.47958335280418396,0.5816258892889259,0.8965426683425903,3744
63836,normal,0.2813835144042969,0.6171750858056855,0.888500988483429,4710
63831,minimal,0.5206523537635803,0.5735304317605564,0.9414339065551758,4749
63923,normal,0.37840262055397034,0.6509078025850706,0.8221158981323242,4083
63937,minimal,0.7453724145889282,0.66751916758744,0.8779354691505432,4455
64586,normal,0.26110348105430603,0.6017076041362561,0.9265073537826538,4783
64601,minimal,0.42614829540252686,0.646475407880706,0.8557106256484985,4827
65124,normal,0.3620026111602783,0.6558451338574695,0.8380829691886902,5151
65121,slight,0.34799057245254517,0.5945534707292448,0.8941341042518616,4566
66535,normal,0.31320062279701233,0.6264777868306107,0.8419466018676758,4113
66518,slight,0.24233950674533844,0.6036358561694289,0.8707216382026672,4391
66668,normal,0.26839521527290344,0.5531738510106176,0.9229475259780884,3509
66688,slight,0.2977486252784729,0.6492983425595655,0.8136805891990662,3555
66776,normal,0.18846569955348969,0.609587064589443,0.836737871170044,3615
66786,slight,0.24339379370212555,0.6634328054008389,0.7940809726715088,3818
66835,normal,0.22368204593658447,0.5460040947612919,0.9212905168533325,3844
66829,slight,0.24489299952983856,0.5872735558522791,0.914614200592041,3854
65611,normal,0.2048766314983368,0.599286841580799,0.8906987905502319,4341
65607,slight,0.189912348985672,0.5912280832213844,0.9245244264602661,4255
65619,normal,0.22246053814888,0.6132143028759904,0.8643991947174072,3878
65615,slight,0.1794777512550354,0.6494885413861959,0.8371459245681763,4016
65634,normal,0.15632131695747375,0.5565741727338007,0.9141777753829956,3988
65626,slight,0.1536598801612854,0.5731833209571701,0.9193288683891296,4243
65670,normal,0.1948183923959732,0.6124447693829664,0.8704223036766052,4694
65666,slight,0.25966063141822815,0.5595921307838361,0.9215831160545349,4688
65690,normal,0.2134736329317093,0.6178735947154628,0.8747060298919678,3968
65686,severe,0.5772575736045837,0.6462020638119145,0.792966365814209,3727
65694,normal,0.17437274754047394,0.5511486169736806,0.9392864108085632,4412
65698,moderate,0.44221341609954834,0.6516283903732101,0.7910594344139099,3899
65753,normal,0.1738186776638031,0.6183348523035123,0.8752012848854065,4478
65745,slight,0.18987467885017395,0.5866459718028644,0.9153529405593872,4825
65345,normal,0.24694211781024933,0.6087770938016455,0.8544018268585205,3963
65341,slight,0.3568599224090576,0.6169217542267048,0.8483622074127197,3799
65379,normal,0.19131404161453247,0.571888339479712,0.9119124412536621,4279
65383,slight,0.22369301319122314,0.5872849126257601,0.8898188471794128,4324
65391,normal,0.2751862704753876,0.6076784685047456,0.8709322214126587,4179
